name,author,narrator,time,releasedate,language,stars,price,ratings
Let's Not & Say We Did,ElizabethHayley,"LaurenSweet,AlexanderCendese",399,2021-07-20,English,0.0,844.0,0.0
A Chesapeake Shores Christmas,SherrylWoods,ErinBennett,371,2021-07-29,English,0.0,1172.0,0.0
Secrets in the Sand,CarolynBrown,SavannahPeachwood,308,2021-07-27,English,4.0,1172.0,2.0
You Can See Me,A.E.Via,SeanCrisden,437,2021-07-13,English,0.0,703.0,0.0
When the Stars Fall,EmeryRose,"AustinStone,C.J.Bloom",714,2021-07-27,English,0.0,1172.0,0.0
Your Dreams Are Mine Now,RavinderSingh,DeoHaldar,550,2019-10-12,English,2.0,754.0,6.0
Midnight Blue,L.J.Shen,"MuffyNewtown,ShaneEast",669,2018-08-05,English,4.5,836.0,6.0
I'm an Average Looking Boy...Will You Be My Girlfriend?,RoopeshKumar,SurjanSingh,600,2018-07-03,English,4.0,284.0,23.0
Nothing but This,NatashaAnders,IngeborgRiedmaier,774,2019-07-30,English,5.0,1005.0,1.0
The Understatement of the Year,SarinaBowen,"TeddyHamilton,ChristianFox",530,2016-06-20,English,4.5,668.0,3.0
P.S. It's Always Been You: Part 2,LaurenBlakely,"AndiArndt,SaskiaMaarleveld,ZacharyWebber,",152,2020-04-02,English,5.0,501.0,2.0
I Flipping Love You,HelenaHunting,"RoseDioro,JacobMorgan",550,2018-05-29,English,0.0,181.0,0.0
All Rights Reserved for You,SudeepNagarkar,KampanChinnam,351,2019-10-12,English,4.0,703.0,4.0
Nizhale Solvai... Nijam Yethuvendru...,HansikaSuga,S.Abinaya,207,2022-03-17,tamil,0.0,76.0,0.0
"Uravanai En Uyirae [My Life, You Became My Relative]",UmaNathan,UmaMaheswari,268,2022-03-22,tamil,0.0,90.0,0.0
Lost in Love,ArvindParashar,SwetanshuBora,255,2018-08-05,English,4.0,0.0,1.0
The Score,ElleKennedy,"SavannahPeachwood,AndrewEiden",701,2016-09-27,English,4.5,836.0,7.0
Wait for It,MarianaZapata,CallieDalton,952,2017-08-03,English,4.5,836.0,10.0
The Best Couple Ever,NovoneelChakraborty,SuyashMohan,492,2019-06-25,English,4.5,879.0,7.0
She Swiped Right into My Heart,SudeepNagarkar,AkshayGhildiyal,292,2019-08-16,English,3.5,703.0,6.0
Brandon,MelodyAnne,TeriClarkLinden,500,2020-10-20,English,0.0,844.0,0.0
Second Chance at Love,RuchitaMisra,YeshaswiniChannaiah,454,2017-11-22,English,5.0,193.0,12.0
The Princesses,AlexaRiley,"LaurieWest,HunterMillbrook",462,2018-09-20,English,0.0,837.0,0.0
Faked,KarlaSorensen,"CindyKay,ConnorCrais",433,2020-08-13,English,3.5,1172.0,3.0
Hostage,"SkyeWarren,AnnikaMartin","JacobMorgan,LaurenSweet",581,2019-04-12,English,3.5,668.0,3.0
The Roommate Agreement,EmmaHart,"HeatherCosta,JeffreyKafer",322,2020-01-28,English,5.0,1172.0,1.0
Tragic,DevneyPerry,"TeddyHamilton,JillianMacie",602,2019-12-02,English,0.0,703.0,0.0
Cocky Client,WhitneyG.,"JoeArden,ErinMallon",125,2018-05-22,English,4.5,233.0,6.0
This Time Next Year,SophieCousens,HannahArterton,629,2020-01-08,English,3.5,888.0,3.0
Landesbühne,SiegfriedLenz,BurghartKlaussner,151,2022-11-01,german,0.0,233.0,0.0
Under nattens stjerner,MarciaWillett,TammiØst,358,2022-06-01,danish,0.0,468.0,0.0
Dirty Flirty Enemy (German edition),"PiperRayne,PeterGroth-Übersetzer","EmiliaWallace,BenAdam",491,2022-05-01,german,0.0,635.0,0.0
Baby. Love (Italian edition),AudreyCarlan,"ElenaRossetto,RoccoTedeschi",282,2022-01-15,italian,0.0,267.0,0.0
Voglia di tenerezza,LarryMcMurtry,MartaDeLorenzis,806,2022-05-01,italian,0.0,420.0,0.0
Hvis bare...,L.Sherman,"HeidiKeller,PelleEmilHebsgaard",145,2022-05-01,danish,0.0,367.0,0.0
Highlander tenías que ser,LauraNuño,NoemíCarrión,498,2022-06-01,spanish,0.0,200.0,0.0
Un lugar donde olvidarte,JosédeLaRosa,PilarCorral,351,2022-04-01,spanish,0.0,200.0,0.0
Kilo y 3/4 de amor,OlgaSalar,TeresaMarcos,353,2022-06-01,spanish,0.0,200.0,0.0
Karkkia ja kepposia,MiaAhl,RiinaTikkanen,453,2022-04-01,finnish,0.0,200.0,0.0
Свадьба моей мечты,ЮлияНабокова,НатальяГрачева,535,2022-06-01,russian,0.0,200.0,0.0
Sucedió en el camino,JoséFrancésGarcía,"MiriamSánchezPatricio,JavierMoyaCastejón",122,2022-06-01,spanish,0.0,192.0,0.0
All She Needs,EmilyBunney,JeremyBartelt,472,2022-08-01,English,0.0,234.0,0.0
Lucy Goes Wilde,C.J.Love,LaurenFaulkner,454,2022-08-01,English,0.0,234.0,0.0
New Year's with the Single Dad - Emmett (German edition),"WhitleyCox,MichelleLandau-Übersetzer","JuliavonTettenborn,BenAdam",346,2021-12-31,german,0.0,334.0,0.0
Dream of Me This Christmas Eve,L.A.Sartor,JamesAngell,137,2022-03-01,English,0.0,70.0,0.0
Senza Vergogna [Shameless],LexMartin,"DanieleCrasti,AngelicaVelasco",660,2022-03-01,italian,0.0,375.0,0.0
Imagine,RichardAHarris,"RichardAHarris,DaveStokes",520,2022-03-01,English,0.0,445.0,0.0
Lost Without You,KrystleLatrice,WhitneyDaniels,329,2022-04-01,English,0.0,703.0,0.0
Trust Again (German edition),MonaKasten,MilenaKaras,749,2021-12-27,german,0.0,468.0,0.0
Verbotene Leidenschaft,LisaReneeJones,"FrankaBöhm,FredericBöhle",685,2021-12-27,german,0.0,804.0,0.0
Через год в это же время,СофиКасенс,ЮлияТархова,707,2021-12-30,russian,0.0,132.0,0.0
New York - Arizona: Dunkle Tage,EwaAukett,"DenisRühle,LaraHoffmann",681,2021-12-29,german,0.0,502.0,0.0
Рождество на острове,ДженниКолган,АллаЧовжик,430,2021-12-30,russian,0.0,132.0,0.0
New York - Arizona: Helle Stunden,EwaAukett,"DenisRühle,LaraHoffmann",519,2021-12-29,german,0.0,502.0,0.0
Далекий берег,ДженниКолган,АллаЧовжик,138,2021-12-30,russian,0.0,32.0,0.0
Hunter - Rauere Versuchung,DrucieAnneTaylor,HenrietteSchreurs,538,2021-12-27,german,0.0,367.0,0.0
Lausche den Klängen deiner Seele,CharlotteTaylor,"SabrinaScherer,RobertMartin",667,2021-12-27,german,0.0,434.0,0.0
The Surrogate Husband,WynterDaniels,SarahSampino,414,2021-12-31,English,0.0,586.0,0.0
Falling for His Best Friend,KateeRobert,NatalieEaton,342,2021-12-31,English,0.0,586.0,0.0
Dusk Until Dawn,AndieJ.Christopher,RamonaMaster,436,2021-12-31,English,0.0,586.0,0.0
Love Me,DianeAlberts,TorThom,286,2021-12-31,English,0.0,586.0,0.0
Hard Compromise,SamantheBeck,MeghanKelly,429,2021-12-31,English,0.0,586.0,0.0
Resisting a Bad Boy,V.L.Silva,"JamesonAdams,ValentinaOrtiz",298,2021-12-22,English,0.0,586.0,0.0
Harte Kerle sind keine Engel,KarinKoenicke,DésiréeSingson,456,2021-12-23,german,0.0,334.0,0.0
Six Month Rule,A.J.Pine,MiaMadison,455,2021-12-28,English,0.0,586.0,0.0
Friendzoned,RachelBlaufeld,"CurtBonnem,SamanthaSummers",533,2021-12-28,English,0.0,586.0,0.0
Queen Bee (French edition),GaïaAlexia,"AntoineDoignon,EveReinquin",627,2021-12-23,french,0.0,755.0,0.0
The Billionaire's Paradise,VictoriaDavies,KathrynLynhurst,373,2021-12-31,English,0.0,586.0,0.0
Her Fantasy Husband,NinaCroft,VictoriaAston,328,2021-12-31,English,0.0,586.0,0.0
Maybe Someone Like You,StacyWise,PiperGoodeve,605,2021-12-31,English,0.0,703.0,0.0
Pitch to Palace,AvenEllis,AndreaEmmes,860,2021-12-31,English,0.0,703.0,0.0
Experimental Marine Biology,SusannahNix,CaitlinKelly,442,2021-12-31,English,0.0,586.0,0.0
Looking for Trouble,JessLea,CatGould,710,2021-12-31,English,0.0,703.0,0.0
Baby Girl (Italian edition),AudreyCarlan,"ElenaRossetto,RoccoTedeschi",216,2022-08-01,italian,0.0,190.0,0.0
L'infinito di amare,SergioClaudioPerroni,DarioDossena,137,2022-07-01,italian,0.0,190.0,0.0
Inesperadamente Minha [Unexpectedly Mine],LyAlbuquerque,"DiegoMuras,MarceladeBarros",482,2021-12-21,portuguese,0.0,668.0,0.0
Helden küsst man nicht,"MarieForce,IvonneSenn",FranziskaGrün,735,2021-12-23,german,0.0,468.0,0.0
Feels like Forever,SarahHeine,UllaWagener,632,2021-12-23,german,0.0,568.0,0.0
Sunshine and Second Chances,KimNash,AlexRivers,378,2021-12-23,English,0.0,434.0,0.0
Der Verrat,J.T.Sheridan,ClaireJakobsen,167,2021-12-23,german,0.0,99.0,0.0
La última vez que vi llover,SusannaHerrero,"RaúlGarcia-Arrondo,AfricaLucadeTena,JonathanGonzalez",746,2022-10-01,spanish,0.0,767.0,0.0
Fourth Down,HeidiMcLaughlin,"NelsonHobbs,StephanieRose",550,2021-12-31,English,0.0,586.0,0.0
В ритме сердца [In the Rhythm of the Heart],AnnaOduvalova,TinaGold,153,2021-12-21,russian,0.0,70.0,0.0
Le prince charmeur,AlixNichols,PierreBermude,319,2021-12-30,french,0.0,376.0,0.0
All About Rage (German edition),T.M.Frazier,"CorinnaDorenkamp,MartinBross",551,2022-01-01,german,0.0,334.0,0.0
Drowning in Stars (German edition),"DebraAnastasia,FirouzehAkhavan-Zandjani-Übersetzer","LeonieLanda,FlemmingStein",708,2021-12-23,german,0.0,468.0,0.0
Der kleine Buchladen zum großen Glück,"JackieFraser,KerstinOstendorf-Übersetzer",NicoleEngeln,816,2021-12-23,german,0.0,267.0,0.0
El último lugar en la Tierra,SusannaHerrero,"RaúlGarcíaArrondo,IvánGallego,PatriciaEstremera",712,2022-01-13,spanish,0.0,767.0,0.0
Served Sweet,MarieHarte,SierraKline,385,2021-12-31,English,0.0,586.0,0.0
Studfinder,L.B.Dunbar,"TorThom,TieranWilder",441,2021-12-31,English,0.0,586.0,0.0
Remember to Forget,DeborahRaney,JulieLancelot,517,2022-04-01,English,0.0,866.0,0.0
"Sweetly, Deeply, Absolutely",KiraArcher,TinaWolstencroft,388,2021-12-28,English,0.0,586.0,0.0
Chasing Desire,JoyaRyan,ShirlRae,310,2021-12-28,English,0.0,586.0,0.0
Stick a Cork in It,RichAmooi,"TimPaige,StephanieRose",387,2021-12-28,English,0.0,586.0,0.0
Uncocky Hero,"AlexGrayson,HeroClub","TimPaige,AveryReid",553,2021-12-26,English,0.0,668.0,0.0
Crazy for the Competition,CindiMadsen,TiffanyMorgan,441,2021-12-28,English,0.0,586.0,0.0
Jock Reign,SaraNey,"ArielleDeLisle,JamesEvans",557,2021-12-28,English,0.0,668.0,0.0
Forever Tuesday (German edition),"WhitneyG.,MichaelaLink-Übersetzer","FrankaBöhm,ValentinJägel",358,2021-12-15,german,0.0,334.0,0.0
¡Vuelve a ser Navidad!,"JessikaDevert,AnnikaDevert,AnaLydiaGarcíadelValle-traductor",AnaSerrano,408,2021-12-17,spanish,0.0,307.0,0.0
Querido John,"NicholasSparks,IolandaRabascall-traductor",NoéVelázquez,664,2021-12-17,spanish,0.0,575.0,0.0
"Та, что подарила жизнь [The One that Gave Life]",MarinaKistyaeva,TatyanaBorisova,328,2021-12-15,russian,0.0,234.0,0.0
The Shake-up,LaurenCampbell,BrookeBloomingdale,429,2022-04-01,English,0.0,1172.0,0.0
Любовь Носорога [Rhino Love],MariyaZayceva,TatyanaBorisova,415,2021-12-15,russian,0.0,234.0,0.0
Dirty Curve,MeaganBrandy,"SavannahPeachwood,LeeSamuels",658,2021-12-20,English,0.0,836.0,0.0
A Filha Pródiga,"JeffreyArcher,MarceloAlvesMendes",MauroRamos,1201,2021-12-17,portuguese,0.0,233.0,0.0
Cocky Hotshot,"AnneMarsh,HeroClub","BlakeRichards,FelicityMunroe",360,2021-12-19,English,0.0,668.0,0.0
Feels like Loss (German edition),SarahHeine,UllaWagener,598,2021-12-14,german,0.0,568.0,0.0
Un léger malentendu,RoseMia,"AlexandraMori,JulienMasdoua",567,2021-12-30,french,0.0,755.0,0.0
Unité spéciale. Tiger,TaraJones,"Marie-LaureDougnac,LionelMonier",531,2021-12-27,french,0.0,566.0,0.0
313 (French edition),EwaRau,"MarjorieT.,SlimaneYefsah",687,2021-12-30,french,0.0,755.0,0.0
Zipfelklatscher,HeidiHohner,MarisaBurger,358,2021-12-14,german,0.0,233.0,0.0
Hard beat (French edition),K.Bromberg,"JuliaAndré,JacquesMancini",718,2021-12-28,french,0.0,755.0,0.0
La señorita Watling,ModelaFuente,GabrielaHernández,260,2021-12-16,spanish,0.0,681.0,0.0
Liebe on Stage,AlexandraFischer,UtaSimone,563,2021-12-14,german,0.0,334.0,0.0
Chasing Fame,JuliaK.Stein,"JulianMill,ViolaMüller",748,2021-12-14,german,0.0,501.0,0.0
Küsse on Stage,AlexandraFischer,UtaSimone,592,2021-12-14,german,0.0,334.0,0.0
La musica nelle tue parole,SerenaNobile,ValentinaDeMarchi,350,2022-08-01,italian,0.0,267.0,0.0
Mein Herz für dich,"MarieForce,IvonneSenn-Übersetzer",FranziskaGrün,638,2021-12-14,german,0.0,468.0,0.0
Moonlight Over Muddleford Cove,KimNash,AlexRivers,394,2021-12-20,English,0.0,434.0,0.0
Das kleine Chalet in der Schweiz,"JulieCaplin,ChristianeSteen-Übersetzer",HannahBaus,618,2021-12-14,german,0.0,367.0,0.0
Ontmoeting in het kunstcafé,SueMcDonagh,KatjaPrins,646,2021-12-16,dutch,0.0,267.0,0.0
Blade,FleurHana,"ArianeBrousse,AntoineDoignon",539,2021-12-16,french,0.0,566.0,0.0
Tårar för Alexander,BjörnCollarp,LukasOldeMonnikhof,511,2021-12-21,swedish,0.0,233.0,0.0
Prometo no amarte hasta que el pacto nos separe [I Promise Not to Love You Until the Pact Do Us Part],VegaManhattan,FernandaUlibarri,383,2021-12-15,spanish,0.0,668.0,0.0
The Rebel's Return,VictoriaJames,ElizabethRussell,306,2021-12-28,English,0.0,586.0,0.0
His for the Holidays,SamanthaChase,ElizabethCottle,346,2021-12-16,English,0.0,1407.0,0.0
Collateral Love (French edition),LilyHana,"RonanDucolomb,MarionTrintignant",416,2021-12-23,french,0.0,490.0,0.0
Match Love (French edition),ThéoLemattre,"FloraKaprielian,ErwanZamor,EmmaDarmon",393,2021-12-16,french,0.0,490.0,0.0
Furious (French edition),L.J.Shen,"PascaleChemin,FrançoisTavares",669,2021-12-30,french,0.0,755.0,0.0
No Ex Before Marriage,PortiaMacIntosh,KarenCass,486,2022-11-01,English,0.0,645.0,0.0
Blaubeerduft auf dem kleinen Apfelhof,SonjaFlieder,SabineFischer,391,2021-10-12,german,0.0,434.0,0.0
When We're Thirty,CaseyDembowski,"AsiaKing,CurtBonnem",639,2021-12-16,English,0.0,657.0,0.0
Served Hot,MarieHarte,SierraKline,353,2021-12-21,English,0.0,586.0,0.0
Royally Schooled,MckennaJames,HollyHolt,300,2021-12-22,English,0.0,469.0,0.0
Crash Test,C.S.Quill,"ArianeBrousse,ValentinduCaynes",624,2021-12-16,french,0.0,755.0,0.0
"Lacanau Beach, Baby 1",EnaL.,"SlimaneYefsah,AnaHermel",464,2021-12-17,french,0.0,490.0,0.0
Tinder Love (French edition),PeachMiller,"AnaïsFabre,BenoîtBerthon",452,2021-12-16,french,0.0,490.0,0.0
Falling for the P.I.,VictoriaJames,RachelPerry,344,2021-12-21,English,0.0,586.0,0.0
Embracing Today,KahlenAymes,"MelissaMoran,AaronShedlock",655,2021-12-21,English,0.0,703.0,0.0
Stroke of Midnight,AndieJ.Christopher,RamonaMaster,320,2021-12-21,English,0.0,586.0,0.0
Like a Boss,AnneHarper,KathrynLynhurst,499,2021-12-21,English,0.0,703.0,0.0
Emergency Attraction,SamantheBeck,NatalieEaton,422,2021-12-21,English,0.0,586.0,0.0
Her Stand-In Boyfriend,KellyJamieson,LyssaBrowne,259,2021-12-21,English,0.0,586.0,0.0
The Last Bookshop,EmmaYoung,OliviaBeardsley,621,2022-01-01,English,0.0,785.0,0.0
Little Italy (French edition),AngeEdmon,"PascaleChemin,GuillaumeEdelman",631,2021-12-13,french,0.0,755.0,0.0
Tropical Love (French edition),EstelleEvery,"SlimaneYefsah,CécileDesnoyers",426,2021-12-16,french,0.0,490.0,0.0
Jerk (French edition),ClaraNové,"LionelMonier,Marie-LaureDougnac",434,2021-10-12,french,0.0,490.0,0.0
Hin und weg verliebt,EllenMcCoy,"CorneliaPrescher,ChristianMichalak,FranziskaTrunte",464,2022-07-01,german,0.0,602.0,0.0
"Bis dann, ich lieb dich",TatjanaWeichel,"FlemmingStein,ViolaMüller,GünterMerlau",377,2021-10-12,german,0.0,568.0,0.0
El chico de la última fila,SusannaHerrero,"RaúlGarcíaArrondo,FernandoDelgado,GusCantollá",799,2021-10-12,spanish,0.0,844.0,0.0
A virgem protegida do CEO [The CEO's Protected Virgin],KalieMendez,"ArnaldoSantini,GabrielaSpanpacchio",726,2021-12-15,portuguese,0.0,836.0,0.0
Príncipe de diamantes [Prince of Diamonds],IsabelAcuña,"ArturoMercadoJr.,YadiraAedo",782,2021-12-15,spanish,0.0,836.0,0.0
Und wir tanzen über den Flüssen,SophieBichon,ChantalBusse,862,2021-12-13,german,0.0,669.0,0.0
Home for a Cowboy Christmas,DonnaGrant,NikkiZakocs,387,2021-12-17,English,0.0,586.0,0.0
Winner Takes All,D.A.Young,"LeonNixon,Mari",786,2021-12-17,English,0.0,703.0,0.0
The Christmas Wish,SharonSala,AmyRubinate,503,2021-07-12,English,0.0,586.0,0.0
Tänk om det var vi,LovisaAndersson,MalinJanlöv,656,2021-09-12,swedish,0.0,233.0,0.0
Heartbreaker,InaraScott,LeaLadasa,568,2022-04-01,English,0.0,469.0,0.0
Temptation,InaraScott,LeaLadasa,590,2022-04-01,English,0.0,469.0,0.0
Unexpected Savior,"SusanaMohel,HeroClub","TeddyHamilton,EmmaWilder",331,2021-12-12,English,0.0,668.0,0.0
A Cornish Christmas at Pear Tree Farm,AngelaBritnell,WillowNash,341,2021-12-21,English,0.0,653.0,0.0
Fighting Hard for Me (German edition),BiancaIosivoni,"ChantalBusse,MoritzPliquet",613,2021-03-12,german,0.0,468.0,0.0
The Dream Of Us (German edition),YvyKazi,CorinnaDorenkamp,742,2021-03-12,german,0.0,468.0,0.0
Amber Waves of Grace,JessicaBerg,EleanorCaudill,487,2021-07-12,English,0.0,516.0,0.0
A Lot Like Christmas,JenniferSnow,CharlotteClaremont,499,2021-12-14,English,0.0,703.0,0.0
Second Chances at Cherry Tree Cottage,JoBartlett,EmmaPowell,527,2021-03-12,English,0.0,645.0,0.0
Broken Honor,TonyaBurrows,StephenBorne,724,2021-12-14,English,0.0,703.0,0.0
The Girl Who Couldn't Leave,CatherineMiller,LaraKing,465,2021-12-16,English,0.0,645.0,0.0
Only Us - Unwiderstehlich,MelanieHarlow,JanaMarieBackhaus-Tors,530,2021-03-12,german,0.0,334.0,0.0
BOSS et Bad Boy,KhéméiaB,"AxelleBossard,JérômeBerthoud",528,2021-12-16,french,0.0,566.0,0.0
Sinfully Delicious,DeniseSwanson,BrooklynKincade,538,2021-12-14,English,0.0,703.0,0.0
Merger of the Heart,MeliaAlexander,CarolynEve,418,2021-12-14,English,0.0,586.0,0.0
Touchwood,KarinKallmaker,AngelaDawe,468,2021-12-14,English,0.0,586.0,0.0
The Cowboy's Challenge,SinclairJayne,CJBloom,383,2021-07-12,English,0.0,703.0,0.0
Relentless Stranger,"IngerIversen,HeroClub","WenRoss,NiaSerge",522,2021-12-12,English,0.0,668.0,0.0
Cocky Rockstar,"ReginaFrame,HeroClub","AlexanderCendese,CJBloom",166,2021-05-12,English,0.0,233.0,0.0
Come Back to Me,MelissaFoster,CarolMonda,541,2021-12-20,English,0.0,668.0,0.0
Du gehörst zu mir,TalinaLeandro,"JuliaBlankenburg,UweThoma",403,2021-01-12,german,0.0,568.0,0.0
"Alibi Prinzessin - Was sich neckt, das will sich",EmmaSmith,"KatjaKeßler,BenHofmann",453,2021-01-12,german,0.0,367.0,0.0
Mr. Heartbreaker - Küsse im Central Park,LeanderRose,"StephaniePreis,RobertBraun",377,2021-01-12,german,0.0,434.0,0.0
Das weiße Haus am Rhein,HeleneWinter,OliverKube,752,2021-12-23,german,0.0,703.0,0.0
Als ich dich küsste,EmmaWagner,NadineZaddam,609,2021-01-12,german,0.0,367.0,0.0
Nur Engel küssen besser,SandraCugier,"TanjaLipinski,ErikBorner",170,2021-01-12,german,0.0,233.0,0.0
Don't play with your Boss,SarahSaxx,"SebastianFischer,JessicaOldach",569,2021-01-12,german,0.0,502.0,0.0
Kaffeeduft und Meeresluft,FridaLuiseSommerkorn,SandraBusch,322,2021-01-12,german,0.0,367.0,0.0
Una Cenerentola a Manhattan,FeliciaKingsley,ValentinaDeMarchi,664,2021-11-12,italian,0.0,766.0,0.0
Et liv som dit,SophieKinsella,FilippaSuenson,594,2021-02-12,danish,0.0,703.0,0.0
A Cornish Summer's Kiss,JoBartlett,EmmaPowell,320,2021-11-30,English,0.0,645.0,0.0
I Hated You First,RachelJohn,CecilyWhite,358,2021-11-30,English,0.0,211.0,0.0
Re-Gifting Christmas,M.T.Knights,"EmmaFaye,AdamSkousen",158,2021-11-30,English,0.0,93.0,0.0
Be Mine This Christmas Night,L.A.Sartor,JamesAngell,218,2021-11-30,English,0.0,93.0,0.0
Doce Tentação [Sweet Temptation],"K.Bromberg,AndréiaBarboza-tradução","AdrianoPelegrini,CarlaTorresAzevedo",761,2021-11-30,portuguese,0.0,836.0,0.0
Vows,LaVyrleSpencer,EmilySutton-Smith,906,2021-07-12,English,0.0,703.0,0.0
Stronze si nasce,FeliciaKingsley,ValentinaDeMarchi,742,2021-04-12,italian,0.0,766.0,0.0
Was wir in uns sehen,SarinaBowen,"FrankaBöhm,FieteBrack",676,2021-03-12,german,0.0,568.0,0.0
"No es amor, es diciembre",SusannaHerrero,"MartaMoreno,LuisTorrelles,SilviaGómezLasil",696,2021-10-12,spanish,0.0,767.0,0.0
Ninja Niller vender tilbage,RuneFleischer,IbenHaaest,4,2021-03-12,danish,0.0,32.0,0.0
"Et si on fêtait Noël ensemble, toi et moi ?",ManhonTutin,JadeLefèvre,79,2021-01-12,french,0.0,376.0,0.0
Narkolepsie,Christoph-MariaLiegener,AnnaWerle,40,2021-11-30,german,0.0,99.0,0.0
Chasing Dreams (German edition),JuliaK.Stein,JulianMill,717,2021-01-12,german,0.0,501.0,0.0
The Best Man Problem,MariahAnkenman,CharlotteNorth,392,2021-12-14,English,0.0,586.0,0.0
Contrato com o CEO [Contract with the CEO],MariSales,"EduardoFraga,FelipedeBarros,VictoriaBlat",356,2021-11-30,portuguese,0.0,668.0,0.0
Solo Cinco Minutos [Only Five Minutes],SantiagoEscalante,SebastiánRosas,27,2021-11-30,spanish,0.0,233.0,0.0
Acht perfekte Stunden,"LiaLouis,VeronikaDünninger-Übersetzer",HeikeWarmuth,518,2021-01-12,german,0.0,635.0,0.0
Risiko for regn,AnnaFredriksson,PernilleLyneborg,160,2021-11-26,danish,0.0,367.0,0.0
The Baby Project,MirandaLiasson,MelissaMoran,321,2022-04-01,English,0.0,375.0,0.0
A Man of Honor,MirandaLiasson,MelissaMoran,345,2022-04-01,English,0.0,375.0,0.0
Tell Me You Crave Me,JoyaRyan,MiaMadison,350,2021-12-14,English,0.0,586.0,0.0
Valley of Secrets,KariLeeHarmon,VanessaJohansson,475,2021-07-12,English,0.0,586.0,0.0
Heart and Sole,MirandaLiasson,MelissaMoran,368,2022-04-01,English,0.0,375.0,0.0
Her Pretend Christmas Date,JackieLau,EmilyWooZeller,193,2021-07-12,English,0.0,351.0,0.0
Betting the Bad Boy,StefanieLondon,BrieJackman,459,2021-07-12,English,0.0,469.0,0.0
It's Raining Men,RichAmooi,"RyanBurke,CrisDukehart",379,2021-07-12,English,0.0,586.0,0.0
The Billionaire's Bet,VictoriaDavies,KathrynLynhurst,382,2021-07-12,English,0.0,586.0,0.0
The Alpha's Temporary Mate,VictoriaDavies,TieranWilder,479,2021-07-12,English,0.0,703.0,0.0
Cakewalk,ClaireHastings,"StephenDexter,RoseDioro",543,2021-07-12,English,0.0,586.0,0.0
Try Me,DianeAlberts,TorThom,136,2021-07-12,English,0.0,586.0,0.0
I colori dopo il bianco,NicolaLecca,AlbertoBonavia,265,2021-11-24,italian,0.0,420.0,0.0
Working Mum (German edition),"AllisonPearson,CatrinFrischer",NinaPetri,326,2021-12-17,german,0.0,300.0,0.0
Adiós a los hombres,AntonioGómezRufo,RafaelOñate,387,2021-02-12,spanish,0.0,307.0,0.0
Sauve-moi,MarieLuny,"FloraKaprielian,JérémyMartin",621,2021-11-25,french,0.0,755.0,0.0
Where the Waves Rise Higher (German edition),KathinkaEngel,"NoraJokhosha,FlorianClyde",585,2021-02-12,german,0.0,703.0,0.0
Seitsemännen kuun juhla,"VictoriaHolt,IrmeliJärnefelt",ElinaYlisuvanto,689,2021-11-23,finnish,0.0,233.0,0.0
Lira (Afrikaans Edition),ChanettePaul,VickyDavis,838,2021-11-23,afrikaans,0.0,797.0,0.0
Truth or Dare,"EllaFrank,BrookeBlaine","PerryBishop,PaulWesley",341,2021-11-23,English,0.0,668.0,0.0
Das Boss-Tabu,NancySalchow,"FannyBechert,AlexBolte",420,2021-11-23,german,0.0,502.0,0.0
December Dreams. Ein Adventskalender - 24 Lovestorys plus Silvester-Special,"StellaTack,StefanieHasse,KiraLicht,","FannyBechert,AlexBolte",481,2021-11-19,german,0.0,367.0,0.0
